Date;TransType;Item;Description;TransID;TableSource;Qty;OriginalStoreroom;OriginalBin;ToStoreroom;ToBin;Location;PoNumber;InventoryUsage ;WorkOrder;ItemType;ItemCommCodes;WOCommGroup ;ConditionCode;ActualCost;LineCost;FromStoreroom;TopAsset;AssetConCode
12/03/2025;ISSUE;16827;Multischalter 8-p Spm 3,6kv 1650a;141390;MATUSETRANS;-1;DKR1;;;;;;;WO1903305;SparePart;FB;REVI-FS;;0;0;DKR1;186-018;
12/03/2025;ISSUE;15528;Kohleschleifstück SK1400 SK85ACu (PL);141391;MATUSETRANS;-1;JAKUB.SPYCHALA-ST;;;;ORT1239;;41538;WO1955632;SparePart;FB;CM-FS;;507,8;507,8;JAKUB.SPYCHALA-ST;594-016;NEW
12/03/2025;ISSUE;15528;Kohleschleifstück SK1400 SK85ACu (PL);141392;MATUSETRANS;-1;JAKUB.SPYCHALA-ST;;;;ORT1239;;41540;WO1955632;SparePart;FB;CM-FS;;507,8;507,8;JAKUB.SPYCHALA-ST;594-016;NEW
12/03/2025;STAGETRANSFER;13995;Manometer mit Leuchtfolie Bremszylinder;224247;MATRECTRANS;2;DKS1;DKS1J19001;DKS1;DKS1J19001;;;41542;;SparePart;RA;;;376,27;752,54;DKS1;;
12/03/2025;SHIPTRANSFER;13996;DC/AC-Wandler 24VAC 140V 400Hz;224248;MATRECTRANS;1;VZL1;H5;VZL1;CD Cargo,a.s. – OKV Breclav;;;41498;;SparePart;FA;;;50;50;PPO1;;
12/03/2025;SHIPTRANSFER;16312;Dimmermodul ED-2044-N3;224249;MATRECTRANS;1;VZL1;4A3;VZL1;CD Cargo,a.s. – OKV Breclav;;;41498;;SparePart;TD;;;0;0;PPO1;;
12/03/2025;SHIPTRANSFER;55468;Doppeldruckmessgerät / Manometer mit Leuchtfolie HLL/HLB;224250;MATRECTRANS;1;VZL1;4A3;VZL1;CD Cargo,a.s. – OKV Breclav;;;41498;;SparePart;RA;;;0;0;PPO1;;
12/03/2025;SHIPTRANSFER;ITM4680;Headlight, UIC light module re SL220.HP.T;224251;MATRECTRANS;1;DKR1;PPO1000EIN;DKR1;;;;41506;;SparePart;KB;;;2920;2920;PPO1;;
12/03/2025;RECEIPT;ITM2035;Silicomet 5366 Incolore CA 310 ml;223761;MATRECTRANS;6;FOS1;;FOS1;Armoire 1;;PO73443;;;Lubricant;MA;;;26,74;160,44;;;
12/03/2025;RECEIPT;ITM2070;P600*853077-Raccord Pneuclip coudé 12 -3/8;223762;MATRECTRANS;40;FOS1;;FOS1;Armoire 1;;PO73443;;;;UD;;;3,78;151,2;;;
12/03/2025;RECEIPT;ITM2801;3899*Tooling.1L-Sika® Tooling Agent N 1 litre;223763;MATRECTRANS;2;FOS1;;FOS1;Armoire 1;;PO73443;;;SparePart;MA;;;13,79;27,58;;;
12/03/2025;TRANSFER;ITM2070;P600*853077-Raccord Pneuclip coudé 12 -3/8;223764;MATRECTRANS;17;FOS1;Armoire 1;FOS1;FOS1I06202;;;;;;UD;;;3,78;64,26;FOS1;;
12/03/2025;TRANSFER;ITM2070;P600*853077-Raccord Pneuclip coudé 12 -3/8;223765;MATRECTRANS;2;FOS1;Armoire 1;FOS1;FOS1I06202;;;;;;UD;;;3,78;7,56;FOS1;;
12/03/2025;TRANSFER;ITM2070;P600*853077-Raccord Pneuclip coudé 12 -3/8;223766;MATRECTRANS;2;FOS1;Armoire 1;FOS1;FOS1I06202;;;;;;UD;;;3,78;7,56;FOS1;;
12/03/2025;TRANSFER;ITM2070;P600*853077-Raccord Pneuclip coudé 12 -3/8;223767;MATRECTRANS;19;FOS1;Armoire 1;FOS1;FOS1I06202;;;;;;UD;;;3,78;71,82;FOS1;;
12/03/2025;ISSUE;42253;huile transformateur nytro taurus 17kg, nynas;141393;MATUSETRANS;-31;FRD1;;;;;;41543;WO1899275;Lubricant;TECH-CONS;MAT-SALES;;5,28;163,68;FRD1;;
12/03/2025;ISSUE;42253;huile transformateur nytro taurus 17kg, nynas;141394;MATUSETRANS;-51;FRD1;;;;;;41543;WO1899275;Lubricant;TECH-CONS;MAT-SALES;;4,14;211,14;FRD1;;
12/03/2025;ISSUE;42253;huile transformateur nytro taurus 17kg, nynas;141395;MATUSETRANS;-54;FRD1;;;;;;41543;WO1899275;Lubricant;TECH-CONS;MAT-SALES;;4,14;223,56;FRD1;;
12/03/2025;SHIPTRANSFER;14446;LED-Platine GI7.1 Rechts / Links;224252;MATRECTRANS;1;VZL1;4C3;VZL1;JSW LOGISTICS Polen;ORT1622;;41449;WO1959311;SparePart;KA;CM-FS;;743,4;743,4;PPO1;189-457;NEW
12/03/2025;SHIPTRANSFER;13509;Bremskupplungsschlauch H-1 inch x G1 1/4 HBL;224253;MATRECTRANS;1;VZL1;E6;VZL1;;;;41449;;SparePart;RC;;;66;66;PPO1;;
12/03/2025;SHIPRECEIPT;13596;Sandungsanlage SDN14-1 220VAC 100W;224254;MATRECTRANS;1;DKR1;DKS1C13102;DKR1;DKR1MMBÜRO;;;41511;;SparePart;MB;;NEW;629,4;629,4;DKS1;;
12/03/2025;CURBALADJ;13729;Relaiseinheit STN283434/04;3128157;INVTRANS;1;PPO1;;;;;;;;SparePart;FA;;;0;0;;;
12/03/2025;TRANSFER;13729;Relaiseinheit STN283434/04;223768;MATRECTRANS;1;PPO1;;PPO1;4A2;;;;;SparePart;FA;;;0;0;PPO1;;
12/03/2025;ISSUE;31709;HFL Gloria  PD6GA 6KG ABC;141851;MATUSETRANS;-1;HKO1;;;;ORT1204;;41546;WO1732531;SparePart;DF;PM-FS;;7,85;7,85;HKO1;185-637;NEW
12/03/2025;ISSUE;31709;HFL Gloria  PD6GA 6KG ABC;141852;MATUSETRANS;-1;HKO1;;;;ORT1204;;41546;WO1732531;SparePart;DF;PM-FS;;7,85;7,85;HKO1;185-637;NEW
12/03/2025;RECEIPT;ITM5079;Vibration damper with thread;224255;MATRECTRANS;15;DKR1;;DKR1;DKR1F09303;;PO69908;;;SparePart;ED;;;1,72;25,8;;;
12/03/2025;SHIPRECEIPT;13374;Armlehne Rechts für Fahrersitz 738.37;224256;MATRECTRANS;1;DKR1;DKS1J30103;DKR1;DKR1E19305;;;41518;;SparePart;DC;;;69,8;69,8;DKS1;;
12/03/2025;ISSUE;13596;Sandungsanlage SDN14-1 220VAC 100W;141853;MATUSETRANS;-1;DKR1;;;;ORT1081;;41507;WO1960389;SparePart;MB;CM-FS;NEW;629,4;629,4;DKR1;186-354;NEW
12/03/2025;STAGETRANSFER;13768;SCMT MMI Display;224257;MATRECTRANS;1;DKS1;DKS1G03202;DKS1;DKS1G03202;;;41549;;SparePart;JC;;REPAIRED;2308;2308;DKS1;;
12/03/2025;RECEIPT;ITM4726;Dégrippant, Rost off - Wurth;223769;MATRECTRANS;12;FOS1;;FOS1;Armoire 1;;PO73376;;;Others;OTHE;;;5,9;70,8;;;
12/03/2025;SHIPTRANSFER;30237;Semelle de frein , Faiveley;223825;MATRECTRANS;2;FOS1;;FOS1;FOS1A02002;;;40331;;SparePart;RB;;;75,64;151,28;FHIO1;;
12/03/2025;SHIPTRANSFER;30237;Semelle de frein , Faiveley;223826;MATRECTRANS;14;FOS1;;FOS1;FOS1A02002;;;40331;;SparePart;RB;;;135;1890;FHIO1;;
12/03/2025;RECEIPT;ITM2316;JTP38-Joint torique-JN 38 - 97-1-38;222195;MATRECTRANS;10;FST1+2;;FST1+2;FST2A03003;;PO71155;;;SmallPart;MA;;;0,24;2,4;;;
12/03/2025;RETURN;13596;Sandungsanlage SDN14-1 220VAC 100W;141854;MATUSETRANS;1;DKR1;;;;ORT1081;;41552;WO1960389;SparePart;MB;CM-FS;NEW;629,4;-629,4;DKR1;186-354;NEW
12/03/2025;RECEIPT;27505;Schlauchleitung DIN 20066 - 2TE 5 NN 2000;223827;MATRECTRANS;20;DKR1;;DKR1;;;PO73188;;;SparePart;MC;;;49,08;981,6;;;
12/03/2025;RECEIPT;56378;PTE208RAIL x 350 AOL;223828;MATRECTRANS;20;DKR1;;DKR1;;;PO73188;;;SparePart;QA;;;17,54;350,8;;;
12/03/2025;RECEIPT;ITM3915;Hydraulikschlauchleitung TE 208Rail x 585 AOL, AOL90;223829;MATRECTRANS;20;DKR1;;DKR1;;;PO73188;;;SparePart;QA;;;23,76;475,2;;;
12/03/2025;RECEIPT;ITM3917;Hydraulikschlauchleitung TE 208Rail x 790 AOL;223830;MATRECTRANS;20;DKR1;;DKR1;;;PO73188;;;SparePart;QA;;;26,46;529,2;;;
12/03/2025;RECEIPT;ITM3918;Hydraulikschlauchleitung TE 216Rail x 920 AOL;223831;MATRECTRANS;20;DKR1;;DKR1;;;PO73188;;;SparePart;QA;;;47,33;946,6;;;
12/03/2025;SHIPRECEIPT;13919;Umwälzpumpe Trafokühlung B2/123/80ES;223832;MATRECTRANS;1;DTA1;DKR1A03303;DTA1;DTA1000EIN;;;41372;;SparePart;HE;;REPAIRED;295,2;295,2;DKR1;;
12/03/2025;ISSUE;12977;DCPU Baugruppenträger Komplett;141855;MATUSETRANS;-1;DKR1;;;;ORT1071;;41551;WO1960764;SparePart;TE;CM-FS;;69500;69500;DKR1;185-570;NEW
12/03/2025;ISSUE;12998;MITRAC DCU-Modul Drive Control Unit DCC 2382A;141856;MATUSETRANS;-1;DKR1;;;;ORT1071;;41551;WO1960764;SparePart;JA;CM-FS;;1798;1798;DKR1;185-570;NEW
12/03/2025;ISSUE;30239;Secheur d'air SC25X , CHAUMECA;141396;MATUSETRANS;-1;FOS1;;;;ORT1576;;41556;;SparePart;QC;;;0;0;FOS1;;
12/03/2025;ISSUE;41927;SECTIONNEUR HOC, ALSTOM;141729;MATUSETRANS;-1;FOS1;;;;ORT1576;;41557;WO1883124;SparePart;FA;REVI-SO;;3966,74;3966,74;FOS1;BB27140;NEW
12/03/2025;TRANSFER;ITM2043;A00081767-Joint plat adhésif noir 30x20 D53077;223770;MATRECTRANS;7;FOS1;FHIO1K03102;FOS1;FOS1A03404;;;41553;;Others;MA;;;11,15;78,05;FHIO1;;
12/03/2025;TRANSFER;ITM2043;A00081767-Joint plat adhésif noir 30x20 D53077;223771;MATRECTRANS;8;FOS1;FHIO1K03102;FOS1;FOS1A03404;;;41553;;Others;MA;;;11,15;89,2;FHIO1;;
12/03/2025;TRANSFER;ITM2779;A00082832-Joint montage moto ventilateur 50 Sh00 6mm-D53139;223772;MATRECTRANS;80;FOS1;FHIO1K01003;FOS1;FOS1A03404;;;41553;;SmallPart;MA;;;6,58;526,4;FHIO1;;
12/03/2025;TRANSFER;ITM2779;A00082832-Joint montage moto ventilateur 50 Sh00 6mm-D53139;223773;MATRECTRANS;60;FOS1;FHIO1K01003;FOS1;FOS1A03404;;;41553;;SmallPart;MA;;;6,58;394,8;FHIO1;;
12/03/2025;TRANSFER;A00082960;Joint 25* Ep 20 mm  5 ml 50 ShA;223774;MATRECTRANS;11;FOS1;FHIO1K01102;FOS1;FOS1I06601;;;41553;;SmallPart;MA;;;7,21;79,31;FHIO1;;
12/03/2025;TRANSFER;A00082960;Joint 25* Ep 20 mm  5 ml 50 ShA;223775;MATRECTRANS;4;FOS1;FHIO1K01102;FOS1;FOS1I06601;;;41553;;SmallPart;MA;;;83,6;334,4;FHIO1;;
12/03/2025;TRANSFER;A00082960;Joint 25* Ep 20 mm  5 ml 50 ShA;223776;MATRECTRANS;2;FOS1;FHIO1K01102;FOS1;FOS1I06601;;;41553;;SmallPart;MA;;;7,21;14,42;FHIO1;;
12/03/2025;TRANSFER;A00082960;Joint 25* Ep 20 mm  5 ml 50 ShA;223777;MATRECTRANS;3;FOS1;FHIO1K01102;FOS1;FOS1I06601;;;41553;;SmallPart;MA;;;7,21;21,63;FHIO1;;
12/03/2025;TRANSFER;ITM2163;Joint (625x40x20);223778;MATRECTRANS;25,5;FOS1;FHIO1K01101;FOS1;FOS1A03404;;;41553;;SmallPart;MA;;;0;0;FHIO1;;
12/03/2025;TRANSFER;ITM2163;Joint (625x40x20);223779;MATRECTRANS;4;FOS1;FHIO1K01101;FOS1;FOS1A03404;;;41553;;SmallPart;MA;;;0;0;FHIO1;;
12/03/2025;TRANSFER;ITM2163;Joint (625x40x20);223780;MATRECTRANS;4;FOS1;FHIO1K01101;FOS1;FOS1A03404;;;41553;;SmallPart;MA;;;0;0;FHIO1;;
12/03/2025;TRANSFER;ITM2164;Joint (800x45x20);223781;MATRECTRANS;1;FOS1;FHIO1K01101;FOS1;FOS1F01104;;;41553;;SmallPart;MA;;;0;0;FHIO1;;
12/03/2025;TRANSFER;ITM2164;Joint (800x45x20);223782;MATRECTRANS;14;FOS1;FHIO1K01101;FOS1;FOS1F01104;;;41553;;SmallPart;MA;;;0;0;FHIO1;;
12/03/2025;TRANSFER;ITM2164;Joint (800x45x20);223783;MATRECTRANS;5;FOS1;FHIO1K01101;FOS1;FOS1F01104;;;41553;;SmallPart;MA;;;0;0;FHIO1;;
12/03/2025;TRANSFER;3807177;3807177/1235427 VIS FHc M8x25;223784;MATRECTRANS;4;FOS1;FHIO1E01114;FOS1;FOS1I03106;;;41553;;SmallPart;MA;;;0,12;0,48;FHIO1;;
12/03/2025;TRANSFER;3807177;3807177/1235427 VIS FHc M8x25;223785;MATRECTRANS;41;FOS1;FHIO1E01114;FOS1;FOS1I03106;;;41553;;SmallPart;MA;;;0,12;4,92;FHIO1;;
12/03/2025;TRANSFER;8184321;Rondelle plate M10-22-2;223786;MATRECTRANS;229;FOS1;FHIO1E01201;FOS1;FOS1I05408;;;41553;;SmallPart;MA;;;0,03;6,87;FHIO1;;
12/03/2025;TRANSFER;8184321;Rondelle plate M10-22-2;223787;MATRECTRANS;4;FOS1;FHIO1E01201;FOS1;FOS1I05408;;;41553;;SmallPart;MA;;;0,03;0,12;FHIO1;;
12/03/2025;TRANSFER;1235346;Vis FHC M6-12;223788;MATRECTRANS;18;FOS1;FHIO1E01111;FOS1;FOS1I04301;;;41553;;;TECH-STAP;;;0,04;0,72;FHIO1;;
12/03/2025;TRANSFER;1235346;Vis FHC M6-12;223789;MATRECTRANS;1;FOS1;FHIO1E01111;FOS1;FOS1I04301;;;41553;;;TECH-STAP;;;0,04;0,04;FHIO1;;
12/03/2025;TRANSFER;ITM2081;3457787-Vis tête hexa M14-50;223790;MATRECTRANS;35;FOS1;FHIO1B01003;FOS1;FOS1I04404;;;41553;;SmallPart;MA;;;0,65;22,75;FHIO1;;
12/03/2025;TRANSFER;ITM2081;3457787-Vis tête hexa M14-50;223791;MATRECTRANS;13;FOS1;FHIO1B01003;FOS1;FOS1I04404;;;41553;;SmallPart;MA;;;0,65;8,45;FHIO1;;
12/03/2025;TRANSFER;ITM2024;8184348-Rondelle M8 GEOMET® 500 A;223792;MATRECTRANS;19;FOS1;FHIO1A01219;FOS1;FOS1I05210;;;41553;;SmallPart;ZZ;;;0;0;FHIO1;;
12/03/2025;TRANSFER;ITM1979;1238086-Vis H M8-30;223793;MATRECTRANS;461;FOS1;FHIO1K03002;FOS1;FOS1C01003;;;41553;;SmallPart;MA;;;0,11;50,71;FHIO1;;
12/03/2025;TRANSFER;ITM1979;1238086-Vis H M8-30;223794;MATRECTRANS;16;FOS1;FHIO1K03002;FOS1;FOS1C01003;;;41553;;SmallPart;MA;;;0,11;1,76;FHIO1;;
12/03/2025;TRANSFER;ITM1979;1238086-Vis H M8-30;223795;MATRECTRANS;84;FOS1;FHIO1K03002;FOS1;FOS1C01003;;;41553;;SmallPart;MA;;;0,11;9,24;FHIO1;;
12/03/2025;TRANSFER;ITM1961;3351781-Rondelle ressort TREP 3L8;223796;MATRECTRANS;1;FOS1;FHIO1F01003;FOS1;FOS1I05404;;;41553;;SmallPart;MA;;;0,38;0,38;FHIO1;;
12/03/2025;TRANSFER;ITM1974;3516407-Vis HM 14x80 (filetage 34);223797;MATRECTRANS;10;FOS1;FHIO1K03002;FOS1;FOS1I04104;;;41553;;;MA;;;2,55;25,5;FHIO1;;
12/03/2025;TRANSFER;ITM1974;3516407-Vis HM 14x80 (filetage 34);223798;MATRECTRANS;1;FOS1;FHIO1F01114;FOS1;FOS1I04104;;;41553;;;MA;;;2,55;2,55;FHIO1;;
12/03/2025;ISSUE;42304;Transformator, CECLA;141857;MATUSETRANS;-1;HKO2;;;;;;;WO1942568;SparePart;FB;CM-FS_ADD;;135;135;HKO2;490-012;NEW
12/03/2025;SHIPRECEIPT;30237;Semelle de frein , Faiveley;223799;MATRECTRANS;2;FOS1;;FOS1;FOS1B02001;;;40331;;SparePart;RB;;;75,64;151,28;FHIO1;;
12/03/2025;SHIPRECEIPT;30237;Semelle de frein , Faiveley;223800;MATRECTRANS;14;FOS1;;FOS1;FOS1B02001;;;40331;;SparePart;RB;;;135;1890;FHIO1;;
12/03/2025;RECEIPT;ITM4541;Lock centering;224258;MATRECTRANS;5;DKR1;;DKR1;DKR1F10409;;PO60846;;;SparePart;TA;;;433;2165;;;
12/03/2025;SHIPTRANSFER;14876;Sechskt.Schraube M16x75 A2 DIN EN ISO 4014;224302;MATRECTRANS;4;SLU1;SHA1S40406;SLU1;A0;;;41153;;SmallPart;TECH-STAP;;;0;0;SHA1;;
12/03/2025;SHIPTRANSFER;14715;Sechskant-Mutter M16 Braunring ISO7040 -8- verzinkt;224303;MATRECTRANS;4;SLU1;SHA1S40510;SLU1;A0;;;41153;;SmallPart;TECH-STAP;;;0,2;0,8;SHA1;;
12/03/2025;SHIPTRANSFER;14588;U-Scheibe ø17(M16) DIN 125 HV200 gal. verz.;224304;MATRECTRANS;24;SLU1;SHA1S40504;SLU1;A0;;;41153;;SmallPart;TECH-STAP;;;0,03;0,72;SHA1;;
12/03/2025;SHIPTRANSFER;14423;U-Scheibe Ø21 DIN125 A HV200;224305;MATRECTRANS;4;SLU1;SHA1S40610;SLU1;A0;;;41153;;SmallPart;TECH-STAP;;;0,05;0,2;SHA1;;
12/03/2025;TRANSFER;55163;Baugruppenträger Block Ladegerät CVSBA;224306;MATRECTRANS;1;HKO2;;HKO2;HKO2A03002;;;;;SparePart;TE;;REPAIRED;10846,58;10846,58;;;
12/03/2025;SHIPRECEIPT;14876;Sechskt.Schraube M16x75 A2 DIN EN ISO 4014;224307;MATRECTRANS;4;SLU1;SHA1S40406;SLU1;A0;;;41153;;SmallPart;TECH-STAP;;;0;0;SHA1;;
12/03/2025;SHIPRECEIPT;14715;Sechskant-Mutter M16 Braunring ISO7040 -8- verzinkt;224308;MATRECTRANS;4;SLU1;SHA1S40510;SLU1;A0;;;41153;;SmallPart;TECH-STAP;;;0,2;0,8;SHA1;;
12/03/2025;SHIPRECEIPT;14588;U-Scheibe ø17(M16) DIN 125 HV200 gal. verz.;224309;MATRECTRANS;24;SLU1;SHA1S40504;SLU1;A0;;;41153;;SmallPart;TECH-STAP;;;0,03;0,72;SHA1;;
12/03/2025;SHIPRECEIPT;14423;U-Scheibe Ø21 DIN125 A HV200;224310;MATRECTRANS;4;SLU1;SHA1S40610;SLU1;A0;;;41153;;SmallPart;TECH-STAP;;;0,05;0,2;SHA1;;
12/03/2025;SHIPTRANSFER;12596;Ceplattyn Eco 300 (Pufferfett) 5 KG Gebinde;224311;MATRECTRANS;5;SLU1;1H5B;SLU1;A0;;;41207;;Lubricant;TECH-CONS;;;21,41;107,05;SHA1;;
12/03/2025;SHIPTRANSFER;13443;Filtermatte für Fahrmotorlüfter (Grün);224312;MATRECTRANS;20;SLU1;SHA1W10205;SLU1;A0;;;41207;;SparePart;HE;;;1,07;21,4;SHA1;;
12/03/2025;SHIPRECEIPT;12596;Ceplattyn Eco 300 (Pufferfett) 5 KG Gebinde;224313;MATRECTRANS;5;SLU1;1H5B;SLU1;A0;;;41207;;Lubricant;TECH-CONS;;;21,41;107,05;SHA1;;
12/03/2025;SHIPRECEIPT;13443;Filtermatte für Fahrmotorlüfter (Grün);224314;MATRECTRANS;20;SLU1;SHA1W10205;SLU1;A0;;;41207;;SparePart;HE;;;1,07;21,4;SHA1;;
12/03/2025;ISSUE;28975;Magnetventil WMV1-ZEST (mit Aufbauteil Magnetventil II15976/1110);141858;MATUSETRANS;-1;DKR1;;;;ORT1081;;41555;WO1946603;SparePart;RB;CM-FS;;820,24;820,24;DKR1;185-549;NEW
12/03/2025;STAGETRANSFER;54737;Fahrmotor komplett BR189;224363;MATRECTRANS;1;DKS2;Halle A/LP49;DKS2;Halle A/LP49;;;41558;;SparePart;FD;;REPAIRED;39100;39100;DKS2;;
12/03/2025;ISSUE;8193460;Rondelle L8;141859;MATUSETRANS;-4;FOS1;;;;;;;WO1908134;SmallPart;TECH-STAP;REVI-SO;;0,04;0,16;FOS1;BB27137;NEW
12/03/2025;ISSUE;ITM2086;3639903-Vis H M8-40;141860;MATUSETRANS;-7;FOS1;;;;;;;WO1908134;SmallPart;ZZ;REVI-SO;;0;0;FOS1;BB27137;NEW
12/03/2025;ISSUE;ITM2105;3442765-Attaches de câbles Panduit® Pan-Ty® PLT5H-C0 8,9 x 450;141861;MATUSETRANS;-10;FOS1;;;;;;;WO1908134;;MA;REVI-SO;;0,24;2,4;FOS1;BB27137;NEW
12/03/2025;ISSUE;ITM2010;1540483-Rivet aveu. ouv. TP 4.8x14;141862;MATUSETRANS;-4;FOS1;;;;;;;WO1848972;SmallPart;MA;REVI-SO;;0,07;0,28;FOS1;BB27133;NEW
12/03/2025;ISSUE;ITM4297;Tôle aluminium lisse AW6060T6 Diam 80 mm ep 5 mm 4 perçages;141863;MATUSETRANS;-1;FOS1;;;;;;;WO1848972;SmallPart;MA;REVI-SO;;26;26;FOS1;BB27133;NEW
12/03/2025;SHIPTRANSFER;ITM2537;70000200000-KAPSTO GPN 700 M 20 JAUNE PE-HD;223833;MATRECTRANS;26;FOS1;FHIO1K02002;FOS1;;;;40107;;SmallPart;MA;;;0,18;4,68;FHIO1;;
12/03/2025;SHIPTRANSFER;ITM2537;70000200000-KAPSTO GPN 700 M 20 JAUNE PE-HD;223834;MATRECTRANS;60;FOS1;FHIO1K02002;FOS1;;;;40107;;SmallPart;MA;;;0,18;10,8;FHIO1;;
12/03/2025;SHIPTRANSFER;ITM2537;70000200000-KAPSTO GPN 700 M 20 JAUNE PE-HD;223835;MATRECTRANS;2;FOS1;FHIO1K02002;FOS1;;;;40107;;SmallPart;MA;;;0,18;0,36;FHIO1;;
12/03/2025;SHIPTRANSFER;ITM2537;70000200000-KAPSTO GPN 700 M 20 JAUNE PE-HD;223836;MATRECTRANS;20;FOS1;FHIO1K02002;FOS1;;;;40107;;SmallPart;MA;;;0,18;3,6;FHIO1;;
12/03/2025;SHIPTRANSFER;ITM2142;Bouchon KAPSTO GPN 610 U 7 BLEU;223837;MATRECTRANS;17;FOS1;FHIO1K02002;FOS1;;;;40107;;;MA;;;0,06;1,02;FHIO1;;
12/03/2025;SHIPTRANSFER;ITM2142;Bouchon KAPSTO GPN 610 U 7 BLEU;223838;MATRECTRANS;1;FOS1;FHIO1K02002;FOS1;;;;40107;;;MA;;;0,06;0,06;FHIO1;;
12/03/2025;SHIPTRANSFER;ITM2147;Bouchon KAPSTO GPN 610 U 26 BLEU;223839;MATRECTRANS;9;FOS1;FHIO1I02103;FOS1;;;;40107;;;MA;;;0,15;1,35;FHIO1;;
12/03/2025;SHIPTRANSFER;ITM2147;Bouchon KAPSTO GPN 610 U 26 BLEU;223840;MATRECTRANS;11;FOS1;FHIO1I02103;FOS1;;;;40107;;;MA;;;0,15;1,65;FHIO1;;
12/03/2025;SHIPTRANSFER;ITM2149;Bouchon KAPSTO GPN 610 U 30 BLEU;223841;MATRECTRANS;9;FOS1;FHIO1I02210;FOS1;;;;40107;;;MA;;;0,19;1,71;FHIO1;;
12/03/2025;SHIPTRANSFER;ITM2146;Bouchon KAPSTO GPN 610 U 25 BLEU;223842;MATRECTRANS;20;FOS1;FHIO1I02103;FOS1;;;;40107;;;MA;;;0,14;2,8;FHIO1;;
12/03/2025;SHIPTRANSFER;ITM2141;Bouchon KAPSTO GPN 610 U 2 BLEU;223843;MATRECTRANS;28;FOS1;FHIO1I02103;FOS1;;;;40107;;;MA;;;0,05;1,4;FHIO1;;
12/03/2025;SHIPTRANSFER;ITM2148;Bouchon KAPSTO GPN 610 U 29 BLEU;223844;MATRECTRANS;22;FOS1;FHIO1I01219;FOS1;;;;40107;;;MA;;;0,18;3,96;FHIO1;;
12/03/2025;SHIPTRANSFER;ITM3840;7234901-Cosse C100-251183R;223845;MATRECTRANS;50;FOS1;FHIO1I02006;FOS1;;;;40107;;SmallPart;MA;;;0,65;32,5;FHIO1;;
12/03/2025;SHIPTRANSFER;ITM3841;7235295-Cosse C100-551176;223846;MATRECTRANS;50;FOS1;FHIO1I02006;FOS1;;;;40107;;SmallPart;MA;;;0,76;38;FHIO1;;
