Date;TransType;Item;Description;TransID;TableSource;Qty;OriginalStoreroom;OriginalBin;ToStoreroom;ToBin;Location;PoNumber;InventoryUsage ;WorkOrder;ItemType;ItemCommCodes;WOCommGroup ;ConditionCode;ActualCost;LineCost;FromStoreroom;TopAsset;AssetConCode
13/03/2025;ISSUE;13179;;142108;MATUSETRANS;-1;SHA1;;;;ORT1041;;41603;WO1956361;SparePart;MB;PM-SO;;1,15;1,15;SHA1;482-049;
13/03/2025;ISSUE;13153;;142109;MATUSETRANS;-1;DKR1;;;;ORT1081;;41161;WO1951832;SparePart;KA;CM-SO;;4,42;4,42;DKR1;185-584;NEW
13/03/2025;ISSUE;12569;;142110;MATUSETRANS;-12;DKR1;;;;ORT1081;;41161;WO1951832;SparePart;NA;CM-SO;;8,16;97,92;DKR1;185-584;NEW
13/03/2025;ISSUE;12725;;142111;MATUSETRANS;-1;DKR1;;;;ORT1081;;41161;WO1951832;SparePart;JC;CM-SO;;1587,41;1587,41;DKR1;185-584;NEW
13/03/2025;ISSUE;13374;;142112;MATUSETRANS;-1;DKR1;;;;ORT1081;;41161;WO1951832;SparePart;DC;CM-SO;;69,8;69,8;DKR1;185-584;NEW
13/03/2025;INSERTITEM;ITM5299;;3128302;INVTRANS;0;XWS1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128303;INVTRANS;0;XKS9;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128304;INVTRANS;0;NKV1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128305;INVTRANS;0;IRV1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128306;INVTRANS;0;OEW1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128307;INVTRANS;0;NOS1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128308;INVTRANS;0;PWS1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128309;INVTRANS;0;PPO1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128310;INVTRANS;0;SBL1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128311;INVTRANS;0;SAN1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128312;INVTRANS;0;SGO1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128313;INVTRANS;0;SBL2;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128314;INVTRANS;0;SLU1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128315;INVTRANS;0;SHA1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128316;INVTRANS;0;VZL1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128317;INVTRANS;0;SMA1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128318;INVTRANS;0;XKS1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128319;INVTRANS;0;XAN1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128320;INVTRANS;0;DEA1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128321;INVTRANS;0;DDZ1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128322;INVTRANS;0;DKR2;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128323;INVTRANS;0;DKR1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128324;INVTRANS;0;DLP1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128325;INVTRANS;0;DKS1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128326;INVTRANS;0;DPI1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128327;INVTRANS;0;DMÜ1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128328;INVTRANS;0;DSP1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128329;INVTRANS;0;DSI1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128330;INVTRANS;0;HKO1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128331;INVTRANS;0;DTB1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128332;INVTRANS;0;HUM1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128333;INVTRANS;0;HKO2;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128334;INVTRANS;0;IAS2;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128335;INVTRANS;0;IAS1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128336;INVTRANS;0;CMU1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;INSERTITEM;ITM5299;;3128337;INVTRANS;0;CCH1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;RETURN;13374;;142116;MATUSETRANS;1;DKR1;;;;;;;WO1951832;SparePart;DC;CM-SO;;0;0;DKR1;185-584;NEW
13/03/2025;RETURN;13153;;142117;MATUSETRANS;1;DKR1;;;;;;;WO1951832;SparePart;KA;CM-SO;;4,42;-4,42;DKR1;185-584;NEW
13/03/2025;ISSUE;12569;;142118;MATUSETRANS;-8;DKR1;;;;;;;WO1951832;SparePart;NA;CM-SO;;8,16;65,28;DKR1;185-584;NEW
13/03/2025;SHIPRECEIPT;13617;;225505;MATRECTRANS;110;DKR1;DKS1B10003;DKR1;DKR1000EIN;;;41604;;Lubricant;TECH-CONS;;;10,72;1179,2;DKS1;;
13/03/2025;RECEIPT;9012101;;225405;MATRECTRANS;900;FOS1;;FOS1;FOS1I03106;;PO73311;;;SmallPart;TECH-STAP;;;0,21;189;;;
13/03/2025;RECEIPT;ITM5299;;225506;MATRECTRANS;10;DKR1;;DKR1;DKR1F12408;;PO72844;;;SparePart;JC;;;50;500;;;
13/03/2025;ISSUE;29747;;142119;MATUSETRANS;-1;SHA1;;;;ORT1041;;41608;WO1951796;Lubricant;TECH-CONS;CM-FS;;0;0;SHA1;243-115;NEW
13/03/2025;ISSUE;42851;;142202;MATUSETRANS;-1;FOS1;;;;ORT1576;;41611;WO1957079;SparePart;JF;CM-FS_ADD;;1565;1565;FOS1;BB27142;NEW
13/03/2025;ISSUE;14252;;142120;MATUSETRANS;-2;SHA1;;;;ORT1041;;41609;WO1887246;Lubricant;TECH-CONS;PM-FS;;9,02;18,04;SHA1;243-115;NEW
13/03/2025;ISSUE;12735;;142121;MATUSETRANS;-1;SHA1;;;;ORT1041;;41609;WO1887246;SparePart;JG;PM-FS;;21,75;21,75;SHA1;243-115;NEW
13/03/2025;ISSUE;12735;;142122;MATUSETRANS;-2;SHA1;;;;ORT1041;;41609;WO1887246;SparePart;JG;PM-FS;;21,75;43,5;SHA1;243-115;NEW
13/03/2025;ISSUE;12735;;142123;MATUSETRANS;-1;SHA1;;;;ORT1041;;41609;WO1887246;SparePart;JG;PM-FS;;21,43;21,43;SHA1;243-115;NEW
13/03/2025;ISSUE;15151;;142124;MATUSETRANS;-2;SHA1;;;;ORT1041;;41609;WO1887246;SparePart;QA;PM-FS;;24,85;49,7;SHA1;243-115;NEW
13/03/2025;ISSUE;15150;;142125;MATUSETRANS;-2;SHA1;;;;ORT1041;;41609;WO1887246;SparePart;LC;PM-FS;;1;2;SHA1;243-115;NEW
13/03/2025;ISSUE;ITM3890;;142126;MATUSETRANS;-15;SHA1;;;;ORT1041;;41609;WO1887246;Lubricant;TECH-CONS;PM-FS;;3,46;51,9;SHA1;243-115;NEW
13/03/2025;ISSUE;27404;;142302;MATUSETRANS;-1;FOS1;;;;ORT1576;;41612;WO1883124;SparePart;FD;REVI-SO;;0;0;FOS1;BB27140;NEW
13/03/2025;RECEIPT;ITM1947;;225406;MATRECTRANS;100;FOS1;;FOS1;FOS1I02210;;PO72338;;;SmallPart;MA;;;0,71;71;;;
13/03/2025;ISSUE;41916;;142203;MATUSETRANS;-1;FOS1;;;;ORT1576;;41613;WO1908134;SparePart;FD;REVI-SO;;1090;1090;FOS1;BB27137;NEW
13/03/2025;ISSUE;41917;;142204;MATUSETRANS;-1;FOS1;;;;ORT1576;;41613;WO1908134;SparePart;ZZ;REVI-SO;;1090;1090;FOS1;BB27137;NEW
13/03/2025;ISSUE;41917;;142205;MATUSETRANS;-1;FOS1;;;;ORT1576;;41613;WO1908134;SparePart;ZZ;REVI-SO;;390;390;FOS1;BB27137;NEW
13/03/2025;ISSUE;41915;;142206;MATUSETRANS;-1;FOS1;;;;ORT1576;;41613;WO1908134;SparePart;FD;REVI-SO;;1090;1090;FOS1;BB27137;NEW
13/03/2025;ISSUE;41915;;142207;MATUSETRANS;-1;FOS1;;;;ORT1576;;41613;WO1908134;SparePart;FD;REVI-SO;;1090;1090;FOS1;BB27137;NEW
13/03/2025;ISSUE;41916;;142208;MATUSETRANS;-1;FOS1;;;;ORT1576;;41613;WO1908134;SparePart;FD;REVI-SO;;1090;1090;FOS1;BB27137;NEW
13/03/2025;SHIPRECEIPT;29962;;225702;MATRECTRANS;1;DTE;;DTE;Edler, Stefan;;;41583;;;TECH-TOOL;;;0;0;DKS1;;
13/03/2025;SHIPRECEIPT;14053;;225703;MATRECTRANS;1;DTE;;DTE;Edler, Stefan;;;41583;;;TECH-TOOL;;;0;0;DKS1;;
13/03/2025;ISSUE;14043;;142127;MATUSETRANS;-1;HKO1;;;;ORT1204;;41610;WO1961567;SparePart;TD;CM-FS_ADD;;254,3;254,3;HKO1;186-361;NEW
13/03/2025;SHIPRECEIPT;ITM3444;;225407;MATRECTRANS;1;FOS1;Container;FOS1;FOS1H01404;;;40301;;SmallPart;MA;;;4,9;4,9;FHIO1;;
13/03/2025;SHIPRECEIPT;31751;;225408;MATRECTRANS;13;FOS1;Container;FOS1;FOS1A04101;;;40301;;SparePart;TECH-TOOL;;;21,6;280,8;FHIO1;;
13/03/2025;SHIPRECEIPT;ITM1796;;225409;MATRECTRANS;18;FOS1;FHI1A01101;FOS1;Armoire 1;;;40301;;SmallPart;TECH-CONS;;;0;0;FHIO1;;
13/03/2025;TRANSFER;ITM4087;;225507;MATRECTRANS;1;FOS1;EXT_Thionville;FOS1;FOS1H05308;;;41616;;SparePart;QA;;;85;85;EDE1;;
13/03/2025;TRANSFER;ITM4088;;225508;MATRECTRANS;1;FOS1;EXT_Thionville;FOS1;FOS1F01303;;;41616;;SparePart;QA;;;164;164;EDE1;;
13/03/2025;TRANSFER;29513;;225509;MATRECTRANS;4;FOS1;EXT_Thionville;FOS1;FOS1A02004;;;41616;;SparePart;FB;;;47,48;189,92;EDE1;;
13/03/2025;TRANSFER;29259;;225510;MATRECTRANS;2;FOS1;EXT_Thionville;FOS1;FOS1A01004;;;41616;;SparePart;FB;;;181,8;363,6;EDE1;;
13/03/2025;TRANSFER;28822;;225511;MATRECTRANS;2;FOS1;EXT_Thionville;FOS1;FOS1J02101;;;41616;;SparePart;DD;;;105;210;EDE1;;
13/03/2025;TRANSFER;29003;;225512;MATRECTRANS;1;FOS1;EXT_Thionville;FOS1;Coffre;;;41616;;SparePart;ZZ;;;29,1;29,1;EDE1;;
13/03/2025;TRANSFER;29003;;225513;MATRECTRANS;5;FOS1;EXT_Thionville;FOS1;Coffre;;;41616;;SparePart;ZZ;;;29,1;145,5;EDE1;;
13/03/2025;TRANSFER;29004;;225514;MATRECTRANS;2;FOS1;EXT_Thionville;FOS1;Coffre;;;41616;;SparePart;JD;;;132,67;265,34;EDE1;;
13/03/2025;TRANSFER;42006;;225515;MATRECTRANS;1;FOS1;EXT_Thionville;FOS1;FOS1F04102;;;41616;;SparePart;FB;;;22,03;22,03;EDE1;;
13/03/2025;TRANSFER;ITM4494;;225516;MATRECTRANS;2;FOS1;EXT_Thionville;FOS1;FOS1G02108;;;41616;;SmallPart;TECH-TOOL;;;100,68;201,36;EDE1;;
13/03/2025;TRANSFER;55115;;225517;MATRECTRANS;1;FOS1;EXT_Thionville;FOS1;;;;41616;;StoreEquipment;MA;;NEW;311,55;311,55;EDE1;;
13/03/2025;SHIPRECEIPT;ITM3872;;225410;MATRECTRANS;2;FOS1;;FOS1;FOS1F05102;;;40301;;SmallPart;MA;;;95,56;191,12;FHIO1;;
13/03/2025;SHIPRECEIPT;ITM3873;;225411;MATRECTRANS;2;FOS1;;FOS1;FOS1F05103;;;40301;;SmallPart;MA;;;38,62;77,24;FHIO1;;
13/03/2025;SHIPRECEIPT;ITM3874;;225412;MATRECTRANS;2;FOS1;;FOS1;FOS1F05207;;;40301;;SmallPart;MA;;;40,75;81,5;FHIO1;;
13/03/2025;SHIPRECEIPT;ITM4441;;225413;MATRECTRANS;5;FOS1;Magasin;FOS1;;;;40301;;Lubricant;MA;;;51,91;259,55;FHIO1;;
13/03/2025;SHIPRECEIPT;ITM4441;;225414;MATRECTRANS;5;FOS1;Magasin;FOS1;;;;40301;;Lubricant;MA;;;51,91;259,55;FHIO1;;
13/03/2025;SHIPRECEIPT;29479;;225415;MATRECTRANS;2;FOS1;;FOS1;FOS1F04201;;;40301;;SparePart;JD;;;330,48;660,96;FHIO1;;
13/03/2025;SHIPRECEIPT;ITM4663;;225416;MATRECTRANS;25;FOS1;;FOS1;;;;40301;;Lubricant;MA;;;3,95;98,75;FHIO1;;
13/03/2025;SHIPRECEIPT;ITM4663;;225417;MATRECTRANS;25;FOS1;;FOS1;;;;40301;;Lubricant;MA;;;3,95;98,75;FHIO1;;
13/03/2025;SHIPRECEIPT;ITM5263;;225418;MATRECTRANS;50;FOS1;FHI1A01101;FOS1;FOS1I06410;;;40301;;SmallPart;MA;;;1,25;62,5;FHIO1;;
13/03/2025;SHIPRECEIPT;13587;;225419;MATRECTRANS;1;DKS1;DMÜ1000EIN;DKS1;DKS1000REP;;;41302;;SparePart;TC;;;0;0;DMÜ1;;
13/03/2025;ISSUE;42306;;142209;MATUSETRANS;-5;FOS1;;;;;;41620;WO1899275;Lubricant;TECH-CONS;MAT-SALES;;16,36;81,8;FOS1;;
13/03/2025;ISSUE;ITM2013;;142210;MATUSETRANS;-4;FOS1;;;;;;;WO1883124;;MA;REVI-SO;;0,04;0,16;FOS1;BB27140;NEW
13/03/2025;ISSUE;ITM2017;;142211;MATUSETRANS;-4;FOS1;;;;;;;WO1883124;;MA;REVI-SO;;0,01;0,04;FOS1;BB27140;NEW
13/03/2025;ISSUE;ITM2021;;142212;MATUSETRANS;-4;FOS1;;;;;;;WO1883124;SmallPart;MA;REVI-SO;;0,01;0,04;FOS1;BB27140;NEW
13/03/2025;ISSUE;ITM3939;;142213;MATUSETRANS;-1;EDE1;;;;ORT1348;;41621;WO1906945;SmallPart;MA;PM-FS;;90,4;90,4;EDE1;Y8328;NEW
13/03/2025;ISSUE;ITM3940;;142214;MATUSETRANS;-1;EDE1;;;;ORT1348;;41621;WO1906945;SmallPart;MA;PM-FS;;98,2;98,2;EDE1;Y8328;NEW
13/03/2025;ISSUE;28829;;142215;MATUSETRANS;-1;EDE1;;;;ORT1348;;41621;WO1906945;SparePart;ZZ;PM-FS;;29,82;29,82;EDE1;Y8328;NEW
13/03/2025;ISSUE;28759;;142216;MATUSETRANS;-2;EDE1;;;;ORT1348;;41621;WO1906945;SparePart;KA;PM-FS;;5,28;10,56;EDE1;Y8328;NEW
13/03/2025;ISSUE;28758;;142217;MATUSETRANS;-1;EDE1;;;;ORT1348;;41621;WO1906945;SparePart;KA;PM-FS;;9,54;9,54;EDE1;Y8328;NEW
13/03/2025;ISSUE;28758;;142218;MATUSETRANS;-1;EDE1;;;;ORT1348;;41621;WO1906945;SparePart;KA;PM-FS;;9,54;9,54;EDE1;Y8328;NEW
13/03/2025;ISSUE;28760;;142219;MATUSETRANS;-2;EDE1;;;;ORT1348;;41621;WO1906945;SparePart;KA;PM-FS;;5,95;11,9;EDE1;Y8328;NEW
13/03/2025;ISSUE;31074;;142220;MATUSETRANS;-1;EDE1;;;;ORT1348;;41621;WO1906945;Lubricant;TECH-CONS;PM-FS;;14,12;14,12;EDE1;Y8328;NEW
13/03/2025;ISSUE;31074;;142221;MATUSETRANS;-1;EDE1;;;;ORT1348;;41621;WO1906945;Lubricant;TECH-CONS;PM-FS;;14,12;14,12;EDE1;Y8328;NEW
13/03/2025;ISSUE;31074;;142222;MATUSETRANS;-4;EDE1;;;;ORT1348;;41621;WO1906945;Lubricant;TECH-CONS;PM-FS;;14,12;56,48;EDE1;Y8328;NEW
13/03/2025;ISSUE;29192;;142223;MATUSETRANS;-6;EDE1;;;;ORT1348;;41621;WO1906945;SparePart;RB;PM-FS;;41,62;249,72;EDE1;Y8328;NEW
13/03/2025;ISSUE;29192;;142224;MATUSETRANS;-2;EDE1;;;;ORT1348;;41621;WO1906945;SparePart;RB;PM-FS;;43,16;86,32;EDE1;Y8328;NEW
13/03/2025;ISSUE;31034;;142225;MATUSETRANS;-5;EDE1;;;;ORT1348;;41621;WO1906945;Lubricant;TECH-CONS;PM-FS;;8,26;41,3;EDE1;Y8328;NEW
13/03/2025;ISSUE;55380;;142226;MATUSETRANS;-40;EDE1;;;;ORT1348;;41621;WO1906945;Lubricant;TECH-CONS;PM-FS;;9,47;378,8;EDE1;Y8328;NEW
13/03/2025;ISSUE;55380;;142227;MATUSETRANS;-20;EDE1;;;;ORT1348;;41621;WO1906945;Lubricant;TECH-CONS;PM-FS;;9,47;189,4;EDE1;Y8328;NEW
13/03/2025;ISSUE;42912;;142228;MATUSETRANS;-20;EDE1;;;;ORT1348;;41621;WO1906945;Lubricant;TECH-CONS;PM-FS;;10,11;202,2;EDE1;Y8328;NEW
13/03/2025;ISSUE;30300;;142229;MATUSETRANS;-2;EDE1;;;;ORT1348;;41621;WO1906945;SparePart;ZZ;PM-FS;;29,75;59,5;EDE1;Y8328;NEW
13/03/2025;ISSUE;42268;;142230;MATUSETRANS;-1;EDE1;;;;ORT1348;;41621;WO1906945;SparePart;QA;PM-FS;;18,4;18,4;EDE1;Y8328;NEW
13/03/2025;ISSUE;42310;;142231;MATUSETRANS;-1;EDE1;;;;ORT1348;;41621;WO1906945;SparePart;RA;PM-FS;;22,93;22,93;EDE1;Y8328;NEW
13/03/2025;ISSUE;31072;;142232;MATUSETRANS;-1;EDE1;;;;ORT1348;;41621;WO1906945;SparePart;ZZ;PM-FS;;62,7;62,7;EDE1;Y8328;NEW
13/03/2025;ISSUE;28753;;142233;MATUSETRANS;-1;EDE1;;;;ORT1348;;41621;WO1906945;SparePart;FC;PM-FS;;14,45;14,45;EDE1;Y8328;NEW
13/03/2025;ISSUE;28754;;142234;MATUSETRANS;-1;EDE1;;;;ORT1348;;41621;WO1906945;SparePart;FC;PM-FS;;7,61;7,61;EDE1;Y8328;NEW
13/03/2025;ISSUE;28823;;142235;MATUSETRANS;-1;EDE1;;;;ORT1348;;41621;WO1906945;SparePart;HD;PM-FS;;120;120;EDE1;Y8328;NEW
13/03/2025;ISSUE;44190;;142236;MATUSETRANS;-1;EDE1;;;;ORT1348;;41621;WO1906945;SparePart;TE;PM-FS;;820;820;EDE1;Y8328;NEW
13/03/2025;ISSUE;30239;;142237;MATUSETRANS;-1;EDE1;;;;ORT1348;;41621;WO1906945;SparePart;QC;PM-FS;;5750;5750;EDE1;Y8328;NEW
13/03/2025;ISSUE;ITM1898;;142238;MATUSETRANS;-18;FOS1;;;;;;;WO1883124;SmallPart;MA;REVI-SO;;0,11;1,98;FOS1;BB27140;NEW
13/03/2025;ISSUE;ITM2003;;142239;MATUSETRANS;-18;FOS1;;;;;;;WO1883124;SmallPart;ZZ;REVI-SO;;0,04;0,72;FOS1;BB27140;NEW
13/03/2025;RECEIPT;13344;;225420;MATRECTRANS;2;DKS1;;DKS1;DKS1I25302;;PO69196;;;SparePart;FB;;;465,5;931;;;
13/03/2025;CURBALADJ;55617;;3128204;INVTRANS;2;DKS1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;TRANSFER;ITM1534;;225421;MATRECTRANS;1;FOS1;Ext_Sochaux;FOS1;FOS1H06308;;;41622;;SparePart;MA;;;7,2;7,2;EDE1;;
13/03/2025;TRANSFER;ITM1534;;225422;MATRECTRANS;1;FOS1;Ext_Sochaux;FOS1;FOS1H06308;;;41622;;SparePart;MA;;;7,2;7,2;EDE1;;
13/03/2025;TRANSFER;17084;;225423;MATRECTRANS;2;FOS1;Ext_Sochaux;FOS1;FOS1B01002;;;41622;;SparePart;DF;;;81,4;162,8;EDE1;;
13/03/2025;TRANSFER;29475;;225424;MATRECTRANS;4;FOS1;Ext_Sochaux;FOS1;FOS1H04502;;;41622;;SparePart;JG;;;39,75;159;EDE1;;
13/03/2025;TRANSFER;12808;;225425;MATRECTRANS;5;FOS1;Ext_Sochaux;FOS1;FOS1H05303;;;41622;;SparePart;RC;;;4,25;21,25;EDE1;;
13/03/2025;TRANSFER;28811;;225426;MATRECTRANS;1;FOS1;Ext_Sochaux;FOS1;FOS1H04004;;;41622;;SparePart;FC;;;22,96;22,96;EDE1;;
13/03/2025;TRANSFER;28812;;225427;MATRECTRANS;1;FOS1;Ext_Sochaux;FOS1;FOS1H04007;;;41622;;SparePart;FC;;;11,93;11,93;EDE1;;
13/03/2025;TRANSFER;28828;;225428;MATRECTRANS;1;FOS1;Ext_Sochaux;FOS1;FOS1J 01305;;;41622;;SparePart;JD;;;259,1;259,1;EDE1;;
13/03/2025;TRANSFER;43274;;225429;MATRECTRANS;5;FOS1;Ext_Sochaux;FOS1;lubricant storage;;;41622;;Lubricant;TECH-CONS;;;19,65;98,25;EDE1;;
13/03/2025;TRANSFER;28825;;225430;MATRECTRANS;1;FOS1;Ext_Sochaux;FOS1;FOS1J01001;;;41622;;SparePart;JD;;;96,68;96,68;EDE1;;
13/03/2025;TRANSFER;28814;;225431;MATRECTRANS;1;FOS1;Ext_Sochaux;FOS1;FOS1H04009;;;41622;;SparePart;FC;;;16,75;16,75;EDE1;;
13/03/2025;TRANSFER;28827;;225432;MATRECTRANS;2;FOS1;Ext_Sochaux;FOS1;FOS1J02001;;;41622;;SparePart;DF;;;89,45;178,9;EDE1;;
13/03/2025;TRANSFER;28824;;225433;MATRECTRANS;1;FOS1;Ext_Sochaux;FOS1;FOS1J01103;;;41622;;SparePart;DF;;;90;90;EDE1;;
13/03/2025;TRANSFER;28824;;225434;MATRECTRANS;1;FOS1;Ext_Sochaux;FOS1;FOS1J01103;;;41622;;SparePart;DF;;;90;90;EDE1;;
13/03/2025;TRANSFER;30723;;225435;MATRECTRANS;1;FOS1;Ext_Sochaux;FOS1;FOS1H03006;;;41622;;SparePart;FC;;;13,54;13,54;EDE1;;
13/03/2025;TRANSFER;30414;;225436;MATRECTRANS;1;FOS1;Ext_Sochaux;FOS1;FOS1H04001;;;41622;;SparePart;FC;;;16,78;16,78;EDE1;;
13/03/2025;TRANSFER;30722;;225437;MATRECTRANS;1;FOS1;Ext_Sochaux;FOS1;FOS1H03003;;;41622;;SparePart;FC;;;13,72;13,72;EDE1;;
13/03/2025;TRANSFER;42886;;225438;MATRECTRANS;1;FOS1;Ext_Sochaux;FOS1;FOS1H03009;;;41622;;SparePart;FC;;;14,2;14,2;EDE1;;
13/03/2025;TRANSFER;42913;;225439;MATRECTRANS;20;FOS1;Ext_Sochaux;FOS1;lubricant storage;;;41622;;Lubricant;TECH-CONS;;;5,41;108,2;EDE1;;
13/03/2025;TRANSFER;55111;;225440;MATRECTRANS;1;FOS1;Ext_Sochaux;FOS1;FOS1F02101;;;41622;;SparePart;ZZ;;;330;330;EDE1;;
13/03/2025;TRANSFER;42270;;225441;MATRECTRANS;1;FOS1;Ext_Sochaux;FOS1;FOS1F02301;;;41622;;SparePart;ZZ;;;49;49;EDE1;;
13/03/2025;TRANSFER;28762;;225442;MATRECTRANS;1;FOS1;Ext_Sochaux;FOS1;FOS1H05105;;;41622;;SparePart;FA;;;255;255;EDE1;;
13/03/2025;TRANSFER;44393;;225443;MATRECTRANS;1;FOS1;Ext_Sochaux;FOS1;FOS1H05103;;;41622;;SparePart;FA;;;320,3;320,3;EDE1;;
13/03/2025;CURBALADJ;55617;;3128205;INVTRANS;2;DKS1;;;;;;;;SparePart;JC;;;0;0;;;
13/03/2025;RETURN;13710;;142303;MATUSETRANS;1;PPO1;;;;ORT1206;;41623;WO1882662;SparePart;RB;CM-FS;NEW;0;0;PPO1;189-156;NEW
13/03/2025;RETURN;13723;;142304;MATUSETRANS;1;PPO1;;;;ORT1206;;41624;WO1882662;SparePart;TE;CM-FS;NEW;1139;-1139;PPO1;189-156;NEW
