Date;TransType;Item;Description;TransID;TableSource;Qty;OriginalStoreroom;OriginalBin;ToStoreroom;ToBin;Location;PoNumber;InventoryUsage ;WorkOrder;ItemType;ItemCommCodes;WOCommGroup ;ConditionCode;ActualCost;LineCost;FromStoreroom;TopAsset;AssetConCode
2025-03-10;SHIPRECEIPT;1253611_ITEM;Rondelle fendue Ø6-11 ep1,6;223344.0;MATRECTRANS;681.0;FOS1;FHIO1E01001;FOS1;FOS1I05302;;;40289.0;;SmallPart;MA;;;0,01;6,81;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2722;3650269-Rondelle de sécurité M5/5,1/16/1,2;223345.0;MATRECTRANS;75.0;FOS1;FHIO1E01016;FOS1;FOS1I05509;;;40289.0;;SmallPart;MA;;;0,05;3,75;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2722;3650269-Rondelle de sécurité M5/5,1/16/1,2;223522.0;MATRECTRANS;2.0;FOS1;FHIO1E01016;FOS1;FOS1I05509;;;40289.0;;SmallPart;MA;;;0,05;0,1;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2135;Rondelle CS M6 NFE25-511 M GEOMET500;223346.0;MATRECTRANS;73.0;FOS1;FHIO1E01014;FOS1;FOS1I05401;;;40289.0;;SmallPart;MA;;;0,02;1,46;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2121;3351826-Rondelle ressort Trep 3L M5;223347.0;MATRECTRANS;233.0;FOS1;FHIO1E01012;FOS1;FOS1I05502;;;40289.0;;SmallPart;MA;;;1,45;337,85;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2121;3351826-Rondelle ressort Trep 3L M5;223523.0;MATRECTRANS;2.0;FOS1;FHIO1E01012;FOS1;FOS1I05502;;;40289.0;;SmallPart;MA;;;1,45;2,9;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1954;3339849-Rondelle ressort TREP 3L 8;223348.0;MATRECTRANS;29.0;FOS1;FHIO1J04002;FOS1;FOS1I05502;;;40289.0;;SmallPart;MA;;;1,15;33,35;FHIO1;;
2025-03-10;SHIPRECEIPT;8200378_ITEM;Rondelle plate Ø6-12 ep. 1,5;223349.0;MATRECTRANS;53.0;FOS1;FHIO1E01004;FOS1;FOS1I05401;;;40289.0;;SmallPart;MA;;;0,01;0,53;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1734;1219715-Vis à tête bombé M3-14;223350.0;MATRECTRANS;459.0;FOS1;FHIO1E01003;FOS1;FOS1I03103;;;40289.0;;SmallPart;MA;;;0,01;4,59;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM3160;173-8635-Capot pour connecteur Sub-D 9;223351.0;MATRECTRANS;30.0;FOS1;FHIO1E01017;FOS1;FOS1H01401;;;40289.0;;SmallPart;MA;;;1,35;40,5;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM3160;173-8635-Capot pour connecteur Sub-D 9;223524.0;MATRECTRANS;13.0;FOS1;FHIO1E01017;FOS1;FOS1H01401;;;40289.0;;SmallPart;MA;;;1,35;17,55;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1690;Joint sous toiture Diam 225*315*Ep 8mm + 1 FA HL;223352.0;MATRECTRANS;7.0;FOS1;FHIO1E01305;FOS1;FOS1I06507;;;40289.0;;SmallPart;MA;;;30,89;216,23;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1680;Joint cellulaire 15*Ep 2 mm 10ml + 1FA HL;223353.0;MATRECTRANS;2.0;FOS1;FHIO1E01306;FOS1;FOS1F04402;;;40289.0;;SmallPart;MA;;;17,21;34,42;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1679;Feutre autocollant 20*Ep 1mm + 1FA 25ml;223354.0;MATRECTRANS;25.0;FOS1;FHIO1E01303;FOS1;FOS1F04403;;;40289.0;;SmallPart;MA;;;4,21;105,25;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1679;Feutre autocollant 20*Ep 1mm + 1FA 25ml;223525.0;MATRECTRANS;25.0;FOS1;FHIO1E01303;FOS1;FOS1F04403;;;40289.0;;SmallPart;MA;;;14;350;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM3186;A00081765-Joint cellulaire 20 Ep 2mm + 1 FA 10ml;223355.0;MATRECTRANS;7.0;FOS1;FHIO1E01308;FOS1;FOS1H03401;;;40289.0;;SmallPart;MA;;;25,87;181,09;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM3186;A00081765-Joint cellulaire 20 Ep 2mm + 1 FA 10ml;223526.0;MATRECTRANS;9.0;FOS1;FHIO1E01308;FOS1;FOS1H03401;;;40289.0;;SmallPart;MA;;;90,2;811,8;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM3186;A00081765-Joint cellulaire 20 Ep 2mm + 1 FA 10ml;223527.0;MATRECTRANS;4.0;FOS1;FHIO1E01308;FOS1;FOS1H03401;;;40289.0;;SmallPart;MA;;;90,2;360,8;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1743;A00083976-Joint trappe de côté 20*Ep5mm + 1FA 10ml;223356.0;MATRECTRANS;30.0;FOS1;FHIO1E01301;FOS1;FOS1F04401;;;40289.0;;SmallPart;MA;;;7,76;232,8;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1743;A00083976-Joint trappe de côté 20*Ep5mm + 1FA 10ml;223528.0;MATRECTRANS;14.0;FOS1;FHIO1E01301;FOS1;FOS1F04401;;;40289.0;;SmallPart;MA;;;7,76;108,64;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM3161;251-605-Vis pour capot de connecteur Sub-D 9;223357.0;MATRECTRANS;156.0;FOS1;FHIO1E01017;FOS1;FOS1H02410;;;40289.0;;SmallPart;MA;;;0,34;53,04;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1651;Ruban mastic préformé noir 5313;223358.0;MATRECTRANS;25.0;FOS1;FHIO1E01217;FOS1;FOS1F02303;;;40289.0;;Unknown;MA;;;43,22;1080,5;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2051;A00081801-Joint 1 module hacheur D50668;223359.0;MATRECTRANS;3.0;FOS1;FHIO1F01305;FOS1;FOS1I06303;;;40289.0;;SmallPart;MA;;;20;60;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2052;A00081781-Joint 2 module hacheur D50669;223360.0;MATRECTRANS;3.0;FOS1;FHIO1B01311;FOS1;FOS1I06303;;;40289.0;;Unknown;MA;;;18,76;56,28;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM4499;7235081-Cosse pré-isolée 0,34-1.5 mm² M6;223361.0;MATRECTRANS;49.0;FOS1;FHIO1F03302;FOS1;FOS1H02310;;;40289.0;;SmallPart;MA;;;0,32;15,68;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM4498;7235143-Cosse pré-isolée 1-2.5 mm² M5;223362.0;MATRECTRANS;100.0;FOS1;FHIO1F03302;FOS1;FOS1H02310;;;40289.0;;SmallPart;MA;;;0,39;39;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM4497;7282400-Cosse 1.5 mm²;223363.0;MATRECTRANS;100.0;FOS1;FHIO1F03302;FOS1;FOS1H02310;;;40289.0;;SmallPart;MA;;;0,45;45;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2180;7058570008-JOINT TYPE 107 EN CAOUTCHOUC;223364.0;MATRECTRANS;17.0;FOS1;FHIO1E01307;FOS1;FOS1H03207;;;40289.0;;Unknown;MA;;;4,25;72,25;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1863;5013-124-1600-EAC-JN-BX-16;223365.0;MATRECTRANS;20.0;FOS1;FHIO1I01215;FOS1;FOS1A03404;;;40289.0;;SmallPart;MA;;;21,17;423,4;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM3328;3792102-Attaches de câbles ABB 2,3*203;223366.0;MATRECTRANS;200.0;FOS1;FHIO1F01015;FOS1;FOS1H01108;;;40289.0;;SmallPart;MA;;;0,06;12;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1946;3639953-Vis H M16x90x85;223367.0;MATRECTRANS;48.0;FOS1;FHIO1J03002;FOS1;FOS1I04001;;;40289.0;;SmallPart;MA;;;0,81;38,88;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1973;3640102-Vis tête H ISO 4014 M12-80;223368.0;MATRECTRANS;2.0;FOS1;FHIO1B01002;FOS1;FOS1I03308;;;40289.0;;Unknown;MA;;;0,54;1,08;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1973;3640102-Vis tête H ISO 4014 M12-80;223529.0;MATRECTRANS;8.0;FOS1;FHIO1B01002;FOS1;FOS1I03308;;;40289.0;;Unknown;MA;;;0,54;4,32;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1973;3640102-Vis tête H ISO 4014 M12-80;223530.0;MATRECTRANS;4.0;FOS1;FHIO1B01002;FOS1;FOS1I03308;;;40289.0;;Unknown;MA;;;0,54;2,16;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1894;3968610-Vis H ISO 4017 M16-60;223369.0;MATRECTRANS;11.0;FOS1;FHIO1K03002;FOS1;FOS1I04004;;;40289.0;;SmallPart;MA;;;0,92;10,12;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1894;3968610-Vis H ISO 4017 M16-60;223531.0;MATRECTRANS;4.0;FOS1;FHIO1K03002;FOS1;FOS1I04004;;;40289.0;;SmallPart;MA;;;0,92;3,68;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2132;3360921-Vis à tête cyl, 6 pans creux M10-60;223370.0;MATRECTRANS;46.0;FOS1;FHIO1B01111;FOS1;FOS1I04305;;;40289.0;;SmallPart;MA;;;0;0;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1957;3968609-Vis tête H ISO 4017 M16-50;223371.0;MATRECTRANS;1.0;FOS1;FHIO1B01209;FOS1;FOS1I04310;;;40289.0;;SmallPart;MA;;;0,5;0,5;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1972;3639981-Vis tête H ISO 4017 M 12-45;223372.0;MATRECTRANS;64.0;FOS1;FHIO1B01206;FOS1;FOS1I04402;;;40289.0;;Unknown;MA;;;0,3;19,2;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1972;3639981-Vis tête H ISO 4017 M 12-45;223532.0;MATRECTRANS;7.0;FOS1;FHIO1B01206;FOS1;FOS1I04402;;;40289.0;;Unknown;MA;;;0,3;2,1;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1983;3639985-Vis à tête hexagonale M12*70;223373.0;MATRECTRANS;41.0;FOS1;FHIO1B01207;FOS1;FOS1I04107;;;40289.0;;Unknown;MA;;;0,33;13,53;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2095;3968617-Vis H M16-130;223374.0;MATRECTRANS;4.0;FOS1;FHIO1B01211;FOS1;FOS1I04506;;;40289.0;;SmallPart;MA;;;3,98;15,92;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2095;3968617-Vis H M16-130;223533.0;MATRECTRANS;3.0;FOS1;FHIO1B01211;FOS1;FOS1I04506;;;40289.0;;SmallPart;MA;;;3,98;11,94;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1860;3962949-Vis tête hex ISO4017 M18x40 8-8;223375.0;MATRECTRANS;21.0;FOS1;FHIO1B01212;FOS1;FOS1I04101;;;40289.0;;SmallPart;MA;;;2,75;57,75;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2122;3322366-Ecrou H FR D A 2 FTE M10 Classe 8.8 Geomet500;223376.0;MATRECTRANS;121.0;FOS1;FHIOB01112;FOS1;FOS1I02109;;;40289.0;;SmallPart;MA;;;0,29;35,09;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2122;3322366-Ecrou H FR D A 2 FTE M10 Classe 8.8 Geomet500;223534.0;MATRECTRANS;2.0;FOS1;FHIOB01112;FOS1;FOS1I02109;;;40289.0;;SmallPart;MA;;;0,29;0,58;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2122;3322366-Ecrou H FR D A 2 FTE M10 Classe 8.8 Geomet500;223535.0;MATRECTRANS;2.0;FOS1;FHIOB01112;FOS1;FOS1I02109;;;40289.0;;SmallPart;MA;;;0,29;0,58;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1893;3639982-Vis tête hexa. M12-50;223377.0;MATRECTRANS;52.0;FOS1;FHIO1B01001;FOS1;FOS1I04503;;;40289.0;;Unknown;MA;;;0,27;14,04;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1966;Ecrou HFR Inox A2 M12 (3351363);223378.0;MATRECTRANS;88.0;FOS1;FHIO1J04001;FOS1;FOS1I02405;;;40289.0;;SmallPart;MA;;;1,47;129,36;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1966;Ecrou HFR Inox A2 M12 (3351363);223536.0;MATRECTRANS;60.0;FOS1;FHIO1J04001;FOS1;FOS1I02405;;;40289.0;;SmallPart;MA;;;1,47;88,2;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1966;Ecrou HFR Inox A2 M12 (3351363);223537.0;MATRECTRANS;28.0;FOS1;FHIO1J04001;FOS1;FOS1I02405;;;40289.0;;SmallPart;MA;;;1,47;41,16;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1966;Ecrou HFR Inox A2 M12 (3351363);223538.0;MATRECTRANS;6.0;FOS1;FHIO1J04001;FOS1;FOS1I02405;;;40289.0;;SmallPart;MA;;;1,47;8,82;FHIO1;;
2025-03-10;SHIPRECEIPT;1238000_ITEM;Vis tête hex. ISO 4017 M6-25;223379.0;MATRECTRANS;14.0;FOS1;;FOS1;FOS1I03403;;;40289.0;;Unknown;TECH-STAP;;;0,06;0,84;FHIO1;;
2025-03-10;SHIPRECEIPT;1238000_ITEM;Vis tête hex. ISO 4017 M6-25;223539.0;MATRECTRANS;20.0;FOS1;;FOS1;FOS1I03403;;;40289.0;;Unknown;TECH-STAP;;;0,06;1,2;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2123;3639895-Vis tête hex M6-25;223380.0;MATRECTRANS;42.0;FOS1;FHIO1B01102;FOS1;FOS1I03502;;;40289.0;;SmallPart;MA;;;0;0;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2131;3352429-Vis tête plate H M5-36;223381.0;MATRECTRANS;132.0;FOS1;FHIO1B01101;FOS1;FOS1I03306;;;40289.0;;SmallPart;MA;;;0,05;6,6;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2131;3352429-Vis tête plate H M5-36;223540.0;MATRECTRANS;7.0;FOS1;FHIO1B01101;FOS1;FOS1I03306;;;40289.0;;SmallPart;MA;;;0,05;0,35;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2129;3639901-Vis à tête H ISO 4017  M8-30;223382.0;MATRECTRANS;19.0;FOS1;FHIO1B01105;FOS1;FOS1I03304;;;40289.0;;SmallPart;MA;;;0,07;1,33;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2086;3639903-Vis H M8-40;223383.0;MATRECTRANS;8.0;FOS1;FHIO1B01106;FOS1;FOS1I03501;;;40289.0;;SmallPart;ZZ;;;0;0;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2011;3639900-Vis H M8-25;223384.0;MATRECTRANS;248.0;FOS1;FHIO1B01103;FOS1;FOS1I03305;;;40289.0;;SmallPart;ZZ;;;0,07;17,36;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2011;3639900-Vis H M8-25;223541.0;MATRECTRANS;169.0;FOS1;FHIO1B01103;FOS1;FOS1I03305;;;40289.0;;SmallPart;ZZ;;;0,07;11,83;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1958;3639968-Vis tête hexa. M10-40;223385.0;MATRECTRANS;10.0;FOS1;;FOS1;FOS1I04309;;;40289.0;;Unknown;MA;;;0,18;1,8;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2127;3640035-Vis à tête hexagonale ISO 4014 M8x80;223386.0;MATRECTRANS;6.0;FOS1;FHIO1B01107;FOS1;FOS1I03302;;;40289.0;;SmallPart;MA;;;0,2;1,2;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2127;3640035-Vis à tête hexagonale ISO 4014 M8x80;223542.0;MATRECTRANS;4.0;FOS1;FHIO1B01107;FOS1;FOS1I03302;;;40289.0;;SmallPart;MA;;;0,2;0,8;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2077;3381470-Vis à tête cyl à 6 pans creux M12-90;223387.0;MATRECTRANS;8.0;FOS1;FHIO1B01113;FOS1;FOS1I04308;;;40289.0;;SmallPart;MA;;;0,62;4,96;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2077;3381470-Vis à tête cyl à 6 pans creux M12-90;223543.0;MATRECTRANS;4.0;FOS1;FHIO1B01113;FOS1;FOS1I04308;;;40289.0;;SmallPart;MA;;;0,62;2,48;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2094;3968608-Vis tête H ISO 4017 M 16-45;223388.0;MATRECTRANS;71.0;FOS1;FHIO1B01208;FOS1;FOS1I04205;;;40289.0;;Unknown;MA;;;0,95;67,45;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2128;3639896-Vis à tête hexagonale M6x30;223389.0;MATRECTRANS;131.0;FOS1;FHIO1B01201;FOS1;FOS1I03501;;;40289.0;;SmallPart;MA;;;0;0;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2128;3639896-Vis à tête hexagonale M6x30;223544.0;MATRECTRANS;3.0;FOS1;FHIO1B01201;FOS1;FOS1I03501;;;40289.0;;SmallPart;MA;;;0;0;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1987;1421921-Vis CHC M5x35;223390.0;MATRECTRANS;28.0;FOS1;FHI1A01101;FOS1;FOS1I03108;;;40289.0;;SmallPart;MA;;;0,08;2,24;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2093;3889446-Vis H M16-70;223391.0;MATRECTRANS;8.0;FOS1;FHIO1B01210;FOS1;FOS1I04104;;;40289.0;;SmallPart;MA;;;1,32;10,56;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1969;3639978-Vis tête hexa. ISO 4017 M12-30;223392.0;MATRECTRANS;14.0;FOS1;FHIO1B01204;FOS1;FOS1I03001;;;40289.0;;Unknown;MA;;;0,22;3,08;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1969;3639978-Vis tête hexa. ISO 4017 M12-30;223545.0;MATRECTRANS;5.0;FOS1;FHIO1B01204;FOS1;FOS1I03001;;;40289.0;;Unknown;MA;;;0,22;1,1;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1969;3639978-Vis tête hexa. ISO 4017 M12-30;223546.0;MATRECTRANS;2.0;FOS1;FHIO1B01204;FOS1;FOS1I03001;;;40289.0;;Unknown;MA;;;0,22;0,44;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1969;3639978-Vis tête hexa. ISO 4017 M12-30;223547.0;MATRECTRANS;2.0;FOS1;FHIO1B01204;FOS1;FOS1I03001;;;40289.0;;Unknown;MA;;;0,22;0,44;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1989;3639964-Vis H M10x20x16;223393.0;MATRECTRANS;40.0;FOS1;FHIO1J04003;FOS1;FOS1I03301;;;40289.0;;Unknown;MA;;;0,12;4,8;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1989;3639964-Vis H M10x20x16;223548.0;MATRECTRANS;24.0;FOS1;FHIO1J04003;FOS1;FOS1I03301;;;40289.0;;Unknown;MA;;;0,12;2,88;FHIO1;;
2025-03-10;SHIPRECEIPT;3639899_ITEM;Vis à tête H ISO 4017 M8-20;223394.0;MATRECTRANS;108.0;FOS1;FHIO1B01104;FOS1;FOS1I03104;;;40289.0;;SmallPart;TECH-STAP;;;0,07;7,56;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2001;1199145-Vis CHC M5-12;223395.0;MATRECTRANS;38.0;FOS1;FHIO1B01011;FOS1;FOS1I03402;;;40289.0;;Unknown;MA;;;0,05;1,9;FHIO1;;
2025-03-10;SHIPRECEIPT;1258494_ITEM;Goupille fendue Ø3-5 L30;223396.0;MATRECTRANS;136.0;FOS1;FHIO1B01110;FOS1;FOS1I06401;;;40289.0;;Unknown;MA;;;0,03;4,08;FHIO1;;
2025-03-10;SHIPRECEIPT;1258494_ITEM;Goupille fendue Ø3-5 L30;223549.0;MATRECTRANS;2.0;FOS1;FHIO1B01110;FOS1;FOS1I06401;;;40289.0;;Unknown;MA;;;0,03;0,06;FHIO1;;
2025-03-10;SHIPRECEIPT;1258494_ITEM;Goupille fendue Ø3-5 L30;223550.0;MATRECTRANS;85.0;FOS1;FHIO1B01110;FOS1;FOS1I06401;;;40289.0;;Unknown;MA;;;0,03;2,55;FHIO1;;
2025-03-10;STAGETRANSFER;14446_ITEM;LED-Platine GI7.1 Rechts / Links;222997.0;MATRECTRANS;1.0;PPO1;4C3;PPO1;4C3;ORT1622;;41449.0;WO1959311;SparePart;KA;CM-FS;;743,4;743,4;PPO1;189-457;NEW
2025-03-10;SHIPRECEIPT;ITEM1991;3639977-Vis H ISO 4017-M12x25;223397.0;MATRECTRANS;3.0;FOS1;FHIO1B01203;FOS1;FOS1A03404;;;40289.0;;Unknown;MA;;;0,23;0,69;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM1991;3639977-Vis H ISO 4017-M12x25;223551.0;MATRECTRANS;89.0;FOS1;FHIO1B01203;FOS1;FOS1A03404;;;40289.0;;Unknown;MA;;;0,23;20,47;FHIO1;;
2025-03-10;STAGETRANSFER;13509_ITEM;Bremskupplungsschlauch H-1 inch x G1 1/4 HBL;222998.0;MATRECTRANS;1.0;PPO1;E6;PPO1;E6;;;41449.0;;SparePart;RC;;;66;66;PPO1;;
2025-03-10;SHIPRECEIPT;ITEM2020;3370481-Vis tête hex M6-25;223398.0;MATRECTRANS;8.0;FOS1;FHIO1J04002;FOS1;FOS1I04408;;;40289.0;;Unknown;MA;;;0,02;0,16;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2020;3370481-Vis tête hex M6-25;223552.0;MATRECTRANS;3.0;FOS1;FHIO1J04002;FOS1;FOS1I04408;;;40289.0;;Unknown;MA;;;0,02;0,06;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM3323;1233319-Vis à tête cylindrique 6 pans M5*25;223399.0;MATRECTRANS;281.0;FOS1;FHIO1B01012;FOS1;FOS1I03502;;;40289.0;;SmallPart;MA;;;0,04;11,24;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM3323;1233319-Vis à tête cylindrique 6 pans M5*25;223553.0;MATRECTRANS;4.0;FOS1;FHIO1B01012;FOS1;FOS1I03502;;;40289.0;;SmallPart;MA;;;0,04;0,16;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM4315;DA10L- Bague;223400.0;MATRECTRANS;43.0;FOS1;FHIO1B01116;FOS1;FOS1I01606;;;40289.0;;SmallPart;MA;;;0,45;19,35;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM4545;1137298-Vis à tête H M10x45 acier 8.8 zingué;223402.0;MATRECTRANS;22.0;FOS1;FHIO1B01117;FOS1;FOS1A03404;;;40289.0;;SmallPart;MA;;;0,63;13,86;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM4545;1137298-Vis à tête H M10x45 acier 8.8 zingué;223554.0;MATRECTRANS;15.0;FOS1;FHIO1B01117;FOS1;FOS1A03404;;;40289.0;;SmallPart;MA;;;0,63;9,45;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM3324;1349023-Vis à tête bombée 6 pans M5*25;223403.0;MATRECTRANS;213.0;FOS1;FHIO1B01115;FOS1;FOS1I03503;;;40289.0;;SmallPart;MA;;;0,05;10,65;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM3440;1202421-Vis à tête fraisée 6 pans creux filetée;223404.0;MATRECTRANS;33.0;FOS1;FHIO1B01004;FOS1;FOS1I03108;;;40289.0;;SmallPart;MA;;;0,09;2,97;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM3440;1202421-Vis à tête fraisée 6 pans creux filetée;223555.0;MATRECTRANS;5.0;FOS1;FHIO1B01004;FOS1;FOS1I03108;;;40289.0;;SmallPart;MA;;;0,09;0,45;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2049;A00081803-Joint 1 module onduleur D50666;223405.0;MATRECTRANS;1.0;FOS1;FHIO1B01308;FOS1;FOS1I06302;;;40289.0;;SmallPart;MA;;;9,61;9,61;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM4609;1253301-Rondelle M20;223406.0;MATRECTRANS;21.0;FOS1;FHIO1A01119;FOS1;FOS1I05503;;;40289.0;;SmallPart;MA;;;0,11;2,31;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM4609;1253301-Rondelle M20;223556.0;MATRECTRANS;6.0;FOS1;FHIO1A01119;FOS1;FOS1I05503;;;40289.0;;SmallPart;MA;;;0,11;0,66;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2335;1237462-Vis tête hex. ISO 4017 M8-60;223407.0;MATRECTRANS;32.0;FOS1;FHIO1A01118;FOS1;FOS1I04403;;;40289.0;;Unknown;MA;;;0,2;6,4;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2335;1237462-Vis tête hex. ISO 4017 M8-60;223557.0;MATRECTRANS;5.0;FOS1;FHIO1A01118;FOS1;FOS1I04403;;;40289.0;;Unknown;MA;;;0,2;1;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM3326;3580247-Rondelle sans chanfrein 200HV Inox M5/5,3/9/1;223408.0;MATRECTRANS;1879.0;FOS1;FHIO1B01214;FOS1;FOS1I05508;;;40289.0;;SmallPart;MA;;;0,01;18,79;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM3326;3580247-Rondelle sans chanfrein 200HV Inox M5/5,3/9/1;223558.0;MATRECTRANS;121.0;FOS1;FHIO1B01214;FOS1;FOS1I05508;;;40289.0;;SmallPart;MA;;;0,01;1,21;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM4136;3670381-Rondelle plate M6/6,4/18/1,6  Inox 200HV;223409.0;MATRECTRANS;33.0;FOS1;FHIO1B01215;FOS1;FOS1I05210;;;40289.0;;SmallPart;MA;;;0,04;1,32;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM4136;3670381-Rondelle plate M6/6,4/18/1,6  Inox 200HV;223559.0;MATRECTRANS;4.0;FOS1;FHIO1B01215;FOS1;FOS1I05210;;;40289.0;;SmallPart;MA;;;0,04;0,16;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM4407;DA 8 L- Bague DN8;223410.0;MATRECTRANS;23.0;FOS1;FHIO1B01216;FOS1;FOS1I01606;;;40289.0;;SmallPart;MA;;;0,24;5,52;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM4407;DA 8 L- Bague DN8;223560.0;MATRECTRANS;1.0;FOS1;FHIO1B01216;FOS1;FOS1I01606;;;40289.0;;SmallPart;MA;;;0,24;0,24;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM4408;Bouch Alu 25- Bouchon à verrou alu;223411.0;MATRECTRANS;2.0;FOS1;FHIO1B01217;FOS1;FOS1I01207;;;40289.0;;SmallPart;MA;;;14,7;29,4;FHIO1;;
2025-03-10;SHIPRECEIPT;ITEM2010;1540483-Rivet aveu. ouv. TP 4.8x14;223412.0;MATRECTRANS;1.0;FOS1;FHIO1A01213;FOS1;FOS1I01103;;;40289.0;;SmallPart;MA;;;0,07;0,07;FHIO1;;
